asset_id,main_type,sub_type,modifiers
225931,S,c,[]
135198,S,b,['?']
14782,SB,b,[]
236958,E,c,[]
88916,SB,c,[]
295113,S,c,[]
211604,S,b,['m']
236957,S,b,[]
240951,S,c,['+']
270926,S,b,['r']
225844,SB,b,['?']
8426,SB,c,['?']
113711,S,c,['+']
174331,S,b,[]
45911,SB,b,['m']
257145,S,d,[]
63282,S,c,[]
60616,S,b,['?']
162855,SB,b,[]
51699,E,c,[]
78237,S,c,['d']
20372,S,b,['r']
268734,S,c,[]
69586,S,b,[]
159330,SB,b,['r']
263803,S,c,['o']
162939,SB,b,[]
154953,S,b,[]
158248,SB,d,"['d', '?']"
41604,E,c,[]
65719,SB,b,[]
164051,S,c,[]
132535,SB,b,[]
35080,E,c,[]
225435,S,c,['m']
180559,SB,c,[]
50847,S,c,[]
240031,S,b,[]
221891,S,b,['r']
239845,S,b,[]
292651,SB,b,[]
180836,S,c,[]
160938,SB,c,[]
47318,S,b,['d']
123855,SB,c,['i']
10963,SB,c,[]
198356,SB,b,['r']
220570,S,b,[]
20890,S,b,"['r', '?']"
7801,S,c,[]
256767,S,c,['?']
120556,SB,c,['r']
160441,S,c,['+']
72937,SB,b,[]
246369,E,c,[]
269720,S,c,"['i', '?']"
69189,S,c,['+']
83456,S,c,[]
129679,S,b,['?']
95290,SB,b,[]
251347,S,d,['?']
225857,SB,b,[]
230436,S,b,['r']
232122,SB,b,['?']
17427,E,c,[]
171205,S,c,[]
130594,S,a,['r']
71763,SB,c,['?']
70633,S,c,[]
209168,SB,b,[]
273656,S,d,['?']
172100,SB,c,[]
108034,S,c,[]
267886,S,c,['?']
137924,S,b,['?']
169048,SB,b,['m']
158822,SB,c,[]
135194,S,c,['?']
16748,SB,c,[]
173268,S,b,[]
139819,S,b,['?']
162376,S,b,['r']
271107,S,b,['?']
249770,S,b,['?']
153653,S,b,[]
55775,S,c,[]
14637,S,c,['o']
48079,S,b,['r']
266766,S,b,[]
273188,S,c,['?']
150119,S,b,['r']
173255,SB,b,[]
208921,S,c,[]
243973,S,c,[]
156357,S,b,[]
36893,S,b,['r']
108951,E,c,[]
279594,SB,b,['r']
265463,S,c,['?']
19327,S,c,[]
241131,S,c,[]
18926,SB,c,[]
200802,S,c,[]
268758,SB,c,['r']
116579,S,c,['+']
140597,S,b,[]
257999,S,c,['?']
86612,S,c,[]
228114,SB,b,['i']
237168,SB,b,[]
23571,SB,c,[]
50308,S,b,['?']
132924,SB,d,[]
126154,SB,b,['?']
181358,S,b,['?']
61531,S,c,['?']
237380,S,b,['r']
99234,S,b,['?']
224332,SB,b,[]
122318,S,c,['?']
244173,SB,b,['?']
18976,S,c,['r']
165525,S,b,['r']
134667,S,b,['?']
193830,S,b,['d']
44658,SB,b,['m']
155980,S,b,[]
203511,S,b,[]
8460,SB,b,['?']
99910,S,d,['r']
274417,S,c,['r']
218761,SB,b,['+']
159262,S,c,[]
36675,S,c,"['m', '?']"
158975,S,c,['?']
197102,S,b,[]
67227,S,b,[]
261931,S,c,['?']
48510,S,b,['r']
37750,S,b,['r']
1251,E,c,[]
59961,S,c,['+']
288519,S,b,[]
172676,S,c,[]
224381,S,c,['?']
72867,S,c,['+']
283485,S,c,[]
123409,SB,b,[]
128944,S,c,[]
36857,S,c,['+']
57138,SB,c,[]
155162,SB,b,['+']
273233,S,c,['?']
185281,S,b,['?']
204951,S,b,['r']
207988,S,b,[]
242800,S,b,[]
26143,SB,c,"['i', '?']"
187034,S,b,[]
269925,SB,b,[]
61190,S,c,['+']
109399,SB,c,[]
60183,E,c,[]
257961,S,c,[]
211167,S,c,[]
207713,S,c,['+']
36131,S,c,[]
237024,S,a,['r']
165781,S,b,[]
113848,S,b,[]
263762,S,c,[]
207310,SB,b,[]
155333,S,c,['?']
222590,S,b,['?']
188515,S,b,['r']
71383,E,c,[]
242276,S,b,[]
232745,S,c,[]
11395,SB,a,[]
264586,E,c,[]
71345,S,c,[]
256419,S,b,[]
22732,SB,d,[]
230464,S,b,[]
194132,S,c,[]
4286,S,c,[]
108094,S,c,['?']
52534,S,c,[]
179362,S,c,"['i', '?']"
28369,S,b,['?']
238948,S,b,['+']
78367,SB,c,[]
156484,SB,b,['r']
132312,SB,b,['r']
210541,E,c,[]
156718,S,b,['?']
170899,SB,b,[]
154136,S,b,[]
37736,S,b,[]
87217,E,c,[]
158446,S,b,[]
114084,S,b,[]
210492,S,c,['?']
170569,S,b,['?']
150106,S,c,['+']
131325,SB,b,['?']
293766,SB,b,[]
120397,S,b,[]
187509,SB,b,[]
271939,SB,b,['?']
189538,SB,b,['r']
121304,S,b,['?']
169636,S,c,['+']
246138,S,b,[]
230298,SB,b,['r']
269242,S,c,"['o', '?']"
83087,S,c,['?']
102892,S,c,['m']
49571,S,b,[]
283723,S,c,['?']
26188,S,c,['+']
266485,SB,c,[]
111260,S,c,[]
12314,S,a,[]
172963,SB,b,[]
31341,S,b,['r']
28468,SB,b,['?']
91484,S,c,['?']
137382,S,c,[]
112786,S,d,['o']
85736,S,b,['r']
49259,S,c,['?']
254868,S,c,[]
60462,S,c,[]
116898,S,b,[]
84443,S,b,[]
111075,E,c,[]
17438,S,b,[]
158420,S,a,['r']
289775,E,c,[]
80257,SB,b,[]
27452,S,b,"['m', '?']"
83859,SB,c,"['i', '?']"
86613,S,b,['r']
260659,E,c,[]
35746,SB,c,[]
243417,S,c,['?']
280061,SB,b,[]
213835,SB,c,[]
208500,E,c,[]
91659,SB,c,[]
125084,S,c,['?']
209311,SB,b,[]
86843,S,c,[]
36565,SB,b,[]
109053,S,b,['?']
91069,S,c,['+']
161118,S,c,[]
133420,SB,c,[]
283659,S,b,[]
80706,S,b,[]
243867,S,b,[]
188903,E,c,[]
120643,S,c,['?']
214178,S,c,['+']
186555,S,b,[]
273247,S,d,[]
174854,S,d,"['i', '?']"
108412,S,c,[]
255306,S,c,['?']
195566,S,a,['?']
48142,S,c,['?']
119816,SB,c,[]
113934,S,c,[]
240141,S,b,['m']
190773,S,b,[]
30447,S,b,[]
33117,S,b,['?']
268036,SB,b,['i']
36596,SB,b,[]
223846,S,b,['r']
194065,E,c,[]
115672,S,c,[]
184117,SB,b,[]
12037,S,c,['+']
45939,S,b,[]
164237,S,b,[]
244714,E,c,[]
180028,S,b,['?']
98889,SB,b,['?']
159585,S,b,['?']
255378,S,b,['m']
247082,S,a,"['m', '?']"
203748,E,c,[]
58444,S,c,[]
57002,E,c,[]
247806,S,d,['?']
196396,S,c,[]
143825,SB,b,[]
230079,S,b,[]
106009,S,b,['r']
249585,E,c,['i']
63145,S,b,['r']
28239,S,c,['+']
38019,S,b,[]
4324,SB,b,['r']
154585,S,b,['r']
178798,SB,b,['r']
194527,S,b,[]
21145,S,b,['?']
220816,SB,a,[]
265504,S,d,['i']
225823,S,b,['r']
174482,SB,b,[]
158649,S,c,['+']
181534,S,c,[]
132756,SB,b,['r']
224088,SB,b,[]
153992,SB,b,[]
242802,Unknown,A,[]
229903,S,c,[]
221890,S,c,[]
175457,SB,d,[]
170456,SB,d,[]
197911,E,c,[]
214363,E,c,[]
11239,S,c,[]
291013,SB,b,[]
221480,S,c,['?']
189868,S,c,['?']
132369,SB,c,[]
262781,S,d,['o']
78494,S,b,[]
267145,S,c,['?']
66478,S,b,[]
138328,SB,b,[]
271685,S,c,[]
71226,S,c,['?']
247382,S,c,['?']
183860,S,a,['r']
108823,E,c,['m']
52955,S,c,['?']
88662,E,c,[]
256694,S,c,['+']
223276,S,b,[]
16960,S,c,['+']
216142,SB,c,[]
124677,S,b,[]
121477,S,c,[]
209741,S,c,['?']
38792,SB,b,[]
136387,S,b,['r']
196416,S,b,"['r', '?']"
226437,S,b,[]
24680,SB,b,[]
51434,S,b,['r']
101960,E,c,[]
78030,S,b,['+']
110908,S,b,['?']
108545,SB,b,['r']
52219,S,b,[]
216683,S,b,['m']
198307,SB,b,['r']
20627,SB,c,['+']
226941,S,c,['?']
206591,SB,d,['?']
249972,S,d,['i']
261509,S,b,['r']
208625,S,b,[]
114568,SB,b,[]
152778,SB,c,[]
266359,S,c,['?']
28258,S,b,['?']
286968,SB,b,[]
26307,S,c,[]
251931,S,c,['?']
109406,SB,b,['r']
90738,S,c,[]
106847,S,c,['?']
76320,E,c,[]
219988,SB,b,[]
290288,S,b,['r']
267882,S,b,['r']
108779,S,b,['+']
65910,S,c,[]
280352,SB,c,['m']
15194,S,c,[]
223108,S,b,['r']
207680,S,b,['r']
67221,S,b,[]
125321,S,b,['r']
207970,S,b,[]
167449,SB,c,[]
55021,S,c,['?']
120757,SB,c,[]
213804,SB,b,[]
225474,E,c,[]
156960,S,b,[]
155281,S,c,[]
236944,SB,b,['+']
20579,S,b,['?']
179223,E,c,[]
41601,S,b,[]
155105,SB,b,[]
134629,S,b,['m']
113775,S,c,['?']
120219,S,c,['?']
10817,E,c,[]
144858,S,c,['?']
93909,S,c,['o']
179004,S,c,['?']
151728,S,c,[]
288485,SB,b,[]
216711,SB,c,['?']
282460,S,c,['m']
217516,S,b,"['r', '?']"
130325,S,b,['r']
177084,S,b,['?']
26437,S,b,[]
201638,SB,b,[]
115898,SB,b,['r']
237219,S,b,[]
283007,S,c,[]
149998,S,c,['?']
220805,S,b,['?']
163612,S,b,[]
47722,S,c,['?']
97398,SB,b,[]
177271,S,a,['r']
195125,S,c,['?']
107620,SB,c,[]
149514,S,c,[]
169424,S,c,['d']
51135,SB,c,['i']
180759,S,c,['?']
35110,S,c,['?']
37232,S,c,['+']
185497,S,b,[]
241342,SB,b,[]
109596,S,c,[]
71614,S,b,['?']
110216,S,b,['?']
112683,S,c,['?']
28678,SB,b,[]
226940,SB,c,[]
152584,S,b,['?']
23925,SB,b,[]
13920,S,c,[]
112595,S,c,[]
90138,S,b,[]
273274,SB,b,[]
25472,E,c,[]
290181,SB,b,[]
17826,S,c,['+']
112946,S,b,['?']
103828,S,c,[]
137960,SB,b,[]
194305,S,b,['r']
79756,SB,c,[]
222624,S,b,"['m', '?']"
169043,S,c,['?']
90384,S,c,['+']
170588,S,c,['?']
198012,SB,b,[]
235530,S,c,['?']
25425,SB,b,[]
26766,S,b,[]
21213,S,b,"['i', '?']"
201515,SB,c,['l']
33693,SB,b,[]
142074,S,c,[]
55015,S,a,"['m', '?']"
97356,S,b,['+']
193640,S,b,"['r', '?']"
132270,S,b,[]
225326,S,c,[]
55192,S,c,['?']
157465,E,c,[]
236250,SB,b,['r']
259581,S,c,[]
155229,S,b,['r']
22070,SB,b,[]
168514,S,b,[]
258800,S,c,[]
130498,S,c,['?']
127997,SB,b,[]
56031,S,b,[]
9388,S,c,['?']
151797,S,b,[]
187438,S,b,['r']
140392,S,b,['+']
36369,S,b,['?']
154811,E,c,[]
181826,SB,c,[]
93606,S,b,[]
60935,S,b,['r']
117501,SB,b,[]
174796,SB,c,['m']
171168,SB,c,[]
109750,S,b,['r']
98470,SB,b,['?']
44370,S,c,"['r', '?']"
63636,S,b,['+']
178031,S,c,[]
241282,SB,b,[]
160172,S,c,[]
17395,S,b,['r']
2529,S,b,['r']
254314,S,d,['i']
218827,S,c,['?']
153071,SB,b,[]
108476,S,b,[]
1974,S,b,[]
89705,S,b,[]
85833,E,c,[]
82989,E,c,[]
169884,S,b,['+']
186963,SB,b,[]
267785,S,c,['?']
279232,S,c,['+']
216714,S,c,['?']
276465,S,b,['?']
291065,S,b,['+']
264429,S,c,['?']
15622,SB,b,['r']
213585,E,c,[]
45059,S,c,['r']
272878,SB,c,[]
94558,S,c,[]
271339,SB,d,['?']
101002,SB,b,[]
208160,E,c,[]
270043,S,c,[]
115482,SB,b,[]
84154,E,c,[]
291613,S,c,['i']
256084,SB,d,[]
167932,S,b,['r']
155482,S,b,['r']
9292,S,b,['m']
120657,SB,b,['r']
107713,SB,b,['r']
216624,S,c,['+']
285768,SB,b,['?']
183522,S,c,['?']
236949,S,c,[]
41752,S,c,[]
227837,S,c,[]
185111,S,b,[]
290033,SB,b,['r']
127367,S,b,[]
246483,SB,c,[]
33567,S,c,[]
230955,SB,c,[]
100329,S,b,['r']
63071,S,b,['?']
226681,S,b,[]
227149,E,c,[]
157668,S,b,[]
159462,S,b,[]
203657,SB,b,[]
193070,S,c,[]
29951,S,c,[]
69295,S,b,"['r', '?']"
132570,S,b,['r']
11333,S,c,['m']
196811,S,b,['r']
209014,S,b,[]
263022,S,c,[]
129773,S,b,[]
92910,S,c,['+']
93551,SB,b,['r']
4559,S,b,['?']
228871,S,b,['?']
235121,S,c,[]
90416,E,c,[]
233710,S,b,['?']
257840,S,b,[]
145354,SB,b,[]
597,S,b,[]
139214,S,c,['?']
195066,S,d,"['o', '?']"
9713,SB,c,[]
266770,S,d,['?']
142421,S,b,['?']
139908,SB,c,[]
67932,S,a,['d']
125723,S,b,['r']
20840,S,c,[]
187278,S,b,['?']
136344,S,b,['?']
265447,S,c,['o']
83389,SB,c,[]
73067,E,c,[]
140900,S,b,['r']
252282,S,c,"['i', '?']"
91462,S,c,[]
24701,S,b,[]
272368,S,b,['i']
9290,S,c,['+']
117529,S,b,[]
154243,SB,b,[]
14824,E,c,[]
162042,S,c,['?']
77903,S,c,['m']
13245,S,c,['+']
121443,SB,b,[]
231103,S,b,[]
170106,S,c,[]
109630,SB,b,['r']
179251,S,c,[]
253209,SB,c,[]
19783,SB,b,['r']
76179,S,b,['r']
267646,E,c,[]
30904,SB,b,"['m', '+']"
132013,S,b,[]
126797,S,b,['r']
167791,SB,c,[]
56443,S,c,['+']
291284,S,b,[]
127859,SB,b,[]
163141,SB,c,[]
27156,SB,b,[]
51325,S,b,['+']
225868,SB,b,[]
208807,S,b,[]
179160,S,b,['r']
235593,S,c,['?']
63956,SB,c,[]
37922,SB,b,[]
165800,SB,b,[]
119194,S,b,['r']
244965,S,c,['+']
256714,S,c,[]
78333,S,c,['?']
219411,SB,b,['r']
226963,S,c,['i']
212639,S,b,['?']
266830,S,b,['+']
174663,S,c,[]
99608,SB,b,[]
259115,S,c,['?']
19394,S,b,[]
118155,S,b,['?']
209298,SB,b,[]
62961,SB,b,[]
141932,S,b,[]
165111,S,c,['+']
111239,S,b,['?']
204655,S,c,['?']
143883,SB,c,['+']
170664,S,c,[]
136,S,c,['?']
230442,S,d,[]
208966,SB,c,[]
130452,S,b,['r']
268825,S,d,[]
204778,S,c,[]
154875,S,b,[]
197236,S,c,['?']
237001,SB,c,[]
36617,SB,b,['?']
6541,S,b,['+']
9283,E,c,[]
235497,SB,b,[]
258781,S,c,['?']
179784,SB,b,[]
279235,S,c,['+']
117010,S,c,['?']
126865,SB,b,[]
117646,S,c,['+']
11706,S,b,['+']
83693,S,b,['+']
271833,E,c,[]
111201,S,c,['+']
126876,SB,c,[]
88731,SB,b,['r']
41886,SB,b,[]
115205,S,b,[]
178181,SB,c,[]
199702,S,c,['?']
179271,S,c,[]
90821,SB,b,['r']
198585,S,c,['+']
112051,SB,c,[]
92043,S,c,['+']
166621,SB,b,[]
181586,S,c,[]
151640,S,c,['?']
55104,S,b,['?']
154899,E,c,[]
263180,S,c,['+']
228118,S,c,[]
33731,S,b,['?']
55844,S,b,[]
167980,S,b,[]
30908,SB,b,[]
21703,S,c,['+']
113277,S,c,['+']
142782,S,c,['?']
154149,S,b,['?']
149392,S,d,[]
124472,SB,a,['r']
264280,S,c,[]
85604,SB,c,[]
237430,S,b,['?']
170494,S,c,[]
192366,S,d,['i']
265737,S,c,['?']
123668,S,b,['?']
165990,E,c,[]
194560,SB,c,[]
155409,S,b,['r']
176681,S,b,[]
155230,E,c,[]
249016,S,c,[]
172898,S,b,['r']
129340,SB,c,[]
178261,E,c,[]
68692,SB,c,[]
100343,SB,b,['?']
234484,S,c,[]
230322,S,b,['?']
193766,S,c,['?']
164702,S,c,[]
122645,S,b,['?']
170530,S,c,['+']
279134,S,b,['r']
79555,SB,b,[]
118690,S,c,[]
218186,S,c,[]
272656,S,c,[]
175604,SB,b,['r']
36297,SB,c,[]
130717,S,b,[]
63400,SB,b,['r']
4593,E,c,[]
205668,S,b,['?']
246179,SB,c,['?']
203982,S,c,[]
197725,S,c,['?']
237432,S,b,[]
293764,S,c,[]
53056,S,b,[]
228635,S,b,[]
111933,SB,b,['r']
51614,S,c,[]
134510,SB,b,[]
250978,SB,d,['?']
219723,S,d,['i']
250749,S,b,['m']
127881,S,b,['?']
120475,S,c,[]
47604,S,b,['+']
258514,S,c,[]
227819,S,c,[]
34313,SB,b,[]
259250,SB,d,[]
37666,S,b,[]
32247,SB,b,[]
80544,SB,b,[]
129548,SB,b,[]
230603,S,b,['r']
89960,S,c,['m']
20410,SB,c,[]
175042,S,b,[]
168146,S,c,[]
144302,S,c,[]
17585,SB,b,[]
151225,S,b,['?']
121973,S,b,['r']
259660,S,b,['?']
85801,S,b,[]
63945,SB,b,['?']
234551,S,b,[]
221059,S,b,[]
154286,S,c,['?']
218488,S,b,['?']
111900,S,b,['?']
14972,S,b,[]
9461,S,c,[]
160846,SB,b,['m']
121447,SB,c,[]
208468,SB,c,[]
125392,S,c,[]
207237,S,b,['r']
200571,S,b,['?']
159401,S,b,['+']
75392,S,b,['?']
144368,S,c,['i']
106401,S,c,[]
174105,E,c,[]
43850,S,c,[]
107241,SB,b,[]
171982,S,b,['m']
238173,E,c,[]
142700,S,c,['?']
158541,SB,b,['r']
6694,S,c,[]
240860,S,b,[]
70059,SB,b,['+']
113413,S,b,['r']
140589,S,b,['r']
222753,S,b,['?']
127486,S,b,['?']
231200,SB,c,[]
118515,S,c,[]
89368,S,b,['r']
232260,SB,c,[]
197754,E,c,[]
6862,SB,c,['?']
292462,SB,d,['i']
287057,S,b,[]
170855,S,c,['?']
273167,S,c,['?']
141183,S,b,[]
120568,E,c,[]
131492,S,c,"['i', '?']"
166903,S,b,[]
212549,S,b,['r']
243529,S,c,['?']
150808,S,b,['r']
48446,S,b,['r']
254683,S,c,[]
121583,S,b,['r']
12180,S,c,['+']
55774,S,b,['r']
258766,S,c,['?']
176580,S,c,['r']
177917,SB,b,[]
77419,S,b,['+']
184065,SB,b,[]
9701,SB,b,[]
132174,SB,b,[]
156905,S,c,[]
279244,S,b,[]
168468,S,c,['?']
72335,SB,b,['r']
25813,SB,a,"['r', '?']"
138154,S,c,['i']
122545,S,c,[]
170196,S,c,['+']
168521,SB,b,[]
65338,SB,b,[]
77444,S,b,[]
226471,S,b,[]
206316,S,c,['?']
83857,S,c,[]
143042,SB,b,[]
267021,S,a,['d']
93022,SB,b,[]
92696,S,c,[]
256855,SB,c,[]
43811,S,c,['?']
71375,SB,b,['d']
118567,E,c,[]
743,S,c,[]
214457,E,c,[]
284460,S,b,['?']
269047,E,c,[]
58932,S,b,[]
28032,S,b,[]
160265,S,c,['?']
11337,S,c,['?']
248339,S,c,[]
215689,SB,b,[]
142699,SB,b,[]
17950,SB,b,[]
203365,S,c,[]
106375,S,c,['?']
11976,SB,b,[]
271641,SB,c,['i']
127901,S,b,['r']
217008,S,b,[]
131471,SB,b,['r']
42196,S,c,['o']
25674,S,c,[]
236158,SB,d,['i']
111107,S,b,['?']
117452,S,b,[]
10640,S,b,['r']
158346,E,c,[]
222991,S,c,['+']
84760,S,a,[]
139000,S,c,"['m', '?']"
129302,S,c,[]
70256,S,b,[]
180002,S,c,['+']
107661,SB,c,[]
214869,S,b,[]
38783,S,c,[]
85696,S,a,[]
139715,S,b,[]
254963,S,c,['?']
133556,S,c,[]
156169,S,b,['?']
119597,S,c,[]
126100,S,c,['+']
35380,SB,b,"['m', '+']"
151499,SB,b,['r']
171217,S,c,['?']
134536,SB,b,[]
115031,SB,b,[]
170823,S,b,[]
55068,S,c,[]
282907,SB,b,[]
76604,SB,b,[]
236701,E,c,[]
122542,E,c,[]
53279,S,c,[]
292998,S,b,['r']
152685,E,c,[]
81753,S,b,[]
236322,S,b,['r']
65478,S,c,['?']
170831,S,c,[]
259724,SB,d,"['i', '?']"
70975,SB,b,[]
261399,S,c,['+']
109550,SB,c,['?']
242798,S,b,['r']
2599,S,c,[]
223745,S,b,[]
35305,SB,b,['r']
128957,SB,b,['r']
197613,S,c,[]
31446,S,b,[]
249082,S,c,['?']
100679,S,d,['i']
131646,SB,b,[]
152188,E,c,[]
135356,S,c,[]
155435,S,c,['+']
197193,SB,b,[]
125319,E,c,[]
129798,SB,b,[]
15191,S,c,['?']
207972,S,b,[]
268663,S,d,['o']
116503,S,b,"['m', '?']"
53696,SB,b,[]
223675,S,b,['?']
226774,S,c,['?']
144009,S,b,[]
100018,S,c,[]
186244,S,c,[]
157196,SB,b,[]
77942,S,c,[]
228956,SB,c,['+']
168609,S,c,[]
136597,E,c,[]
58389,S,b,['r']
170889,S,b,['?']
21450,S,b,[]
125871,S,c,['+']
216892,S,b,[]
129261,S,c,['+']
30545,S,b,['r']
183703,S,c,[]
106600,S,b,[]
153662,S,c,[]
117755,S,c,['+']
52308,SB,b,[]
224606,S,b,['l']
23791,SB,b,[]
11280,E,c,[]
31442,S,b,['r']
253993,S,c,[]
106829,S,b,[]
270879,S,b,['?']
58131,S,c,[]
112761,S,a,['m']
275726,S,c,['?']
179052,S,c,"['o', '?']"
186409,S,b,[]
219208,S,c,['+']
225284,S,b,['r']
266345,S,d,[]
53060,S,b,['?']
271274,SB,d,[]
193295,S,c,['?']
60123,S,a,['r']
207247,S,b,[]
190955,S,c,['+']
121600,SB,b,[]
130900,SB,b,[]
198174,S,b,[]
44873,S,c,['+']
212404,S,c,['+']
139783,S,b,[]
159632,S,d,['i']
81401,SB,c,[]
156931,SB,b,[]
71478,S,c,['?']
1937,S,c,['+']
177348,S,b,['?']
2242,S,c,['?']
169364,S,b,[]
263625,S,c,['?']
80810,S,b,['?']
268037,SB,c,[]
968,S,c,[]
110448,S,b,['?']
64364,S,c,['?']
229998,E,c,[]
86398,SB,b,[]
150086,SB,b,[]
207785,SB,c,['?']
208300,S,c,[]
69787,S,b,[]
223109,SB,b,['?']
150998,SB,b,[]
131058,SB,b,[]
77916,S,b,[]
41166,SB,b,[]
244670,SB,b,[]
38500,E,c,[]
106815,S,c,['+']
189583,E,c,[]
71588,S,c,[]
156501,S,c,[]
19707,E,c,[]
85448,S,c,[]
41993,SB,b,['r']
69802,S,b,['?']
25807,E,c,[]
235131,S,b,[]
210275,SB,c,[]
73642,S,c,['?']
182052,S,b,[]
127091,SB,b,[]
171195,SB,b,['r']
99676,S,b,['?']
74505,SB,b,['r']
260944,S,b,[]
275802,SB,b,['r']
16393,SB,b,['?']
167794,S,b,[]
20631,S,b,[]
245884,E,c,[]
243580,S,d,['?']
194636,SB,c,[]
132765,S,b,['?']
84152,SB,b,[]
264192,S,c,"['u', '?']"
283714,S,c,['+']
152671,S,b,[]
113988,SB,b,[]
294006,S,c,[]
197771,E,c,[]
188252,S,c,['+']
154887,SB,b,[]
271642,S,d,"['i', '?']"
109212,S,c,[]
182491,S,b,['r']
265001,SB,c,[]
122990,S,c,['?']
150397,S,b,['r']
45224,S,d,"['i', '?']"
93193,SB,b,[]
60240,SB,c,['r']
216091,SB,b,['?']
169383,SB,c,"['i', '?']"
135361,S,c,[]
140650,S,c,[]
107867,S,b,['r']
23068,SB,c,[]
236698,S,c,[]
164904,S,a,['r']
244224,S,b,['r']
134318,S,c,['?']
209339,S,b,[]
35038,S,c,[]
206053,S,c,[]
236031,S,c,[]
92293,SB,c,[]
253069,S,c,[]
131176,SB,c,[]
101897,SB,b,['+']
273302,S,c,['?']
53692,S,c,['m']
274442,S,c,[]
99160,S,b,[]
152069,S,c,[]
223439,S,c,[]
121496,S,c,[]
79188,S,c,['?']
122170,S,b,[]
145630,S,b,[]
284885,S,b,[]
156289,S,b,['r']
37623,SB,b,[]
206332,S,c,[]
228068,S,b,[]
49963,S,b,[]
206755,S,a,[]
148045,SB,c,[]
260596,E,c,[]
260737,SB,c,['?']
234511,S,c,['?']
236931,S,c,['?']
131198,S,b,"['m', '?']"
71922,S,b,['?']
266734,S,c,['?']
251426,S,c,['?']
153623,S,c,[]
212848,SB,b,[]
47148,SB,c,['?']
188456,S,c,[]
156489,E,c,[]
187325,S,c,['?']
151655,SB,c,[]
65281,S,c,[]
196297,S,b,['r']
79184,SB,b,[]
260652,S,c,['d']
164806,S,c,['?']
143321,S,b,['?']
284406,SB,b,[]
258985,S,c,[]
114618,S,c,[]
228606,S,b,[]
26355,S,c,['+']
214098,S,b,[]
3622,S,b,['r']
174505,SB,b,['?']
260230,S,b,['m']
93192,SB,b,['r']
35683,S,b,['?']
122662,SB,c,[]
127479,S,c,['?']
201909,S,c,[]
273916,SB,b,[]
181364,S,c,[]
131197,S,b,['m']
112765,S,b,"['m', '?']"
83543,S,b,['?']
158265,S,b,['?']
260541,S,d,['i']
288898,S,b,[]
196081,S,b,[]
157846,S,b,['i']
17116,S,c,[]
248223,S,c,[]
213583,SB,b,[]
230512,S,c,['+']
93836,SB,c,['?']
14676,S,b,[]
260516,SB,b,[]
35127,S,b,[]
30528,S,d,['?']
236046,SB,b,[]
239652,S,b,[]
266829,S,c,[]
124576,S,c,['+']
223058,E,c,[]
26992,S,b,['l']
75730,S,c,['?']
151444,SB,b,[]
226668,E,c,[]
112511,SB,a,[]
187222,S,b,['m']
22266,S,b,['r']
153980,S,c,[]
211609,E,c,[]
214192,S,c,[]
242210,S,c,[]
207355,SB,b,[]
244934,S,c,['?']
156495,SB,c,[]
136066,S,c,[]
65377,S,b,['?']
92795,SB,c,[]
205982,S,c,['+']
130961,SB,c,[]
240475,SB,b,[]
259851,S,c,['?']
264262,S,b,['r']
142154,SB,b,[]
131953,SB,b,[]
208308,SB,b,[]
16186,S,c,[]
253656,S,c,[]
137968,SB,d,['i']
63932,S,b,['r']
151347,S,a,[]
273625,S,c,['+']
16095,S,b,['r']
92958,S,c,['?']
154263,S,c,[]
166183,S,b,[]
174986,S,c,[]
35343,S,b,['?']
72933,SB,b,[]
55495,S,b,[]
176455,SB,b,[]
191429,S,b,[]
108475,SB,c,[]
50973,SB,c,[]
249945,S,c,[]
114576,S,b,[]
23595,S,b,['+']
211199,Unknown,A,[]
31002,S,c,[]
76530,S,b,[]
270753,S,c,['?']
272017,E,c,[]
69202,S,b,['?']
69670,SB,b,['r']
107087,S,b,['?']
157514,S,c,['?']
148518,S,c,[]
116927,S,c,['?']
121297,S,c,[]
131893,S,b,['?']
231282,S,b,[]
266943,E,c,[]
45404,S,c,['+']
113253,S,b,[]
99464,S,b,['r']
155184,S,c,['?']
243514,S,b,['r']
49522,S,c,['+']
274692,S,c,['?']
95652,SB,c,['?']
161588,SB,c,[]
92340,S,c,[]
237269,S,b,"['o', '?']"
165186,S,c,[]
25724,SB,b,[]
82331,S,c,['?']
230569,S,c,[]
14165,S,b,[]
107932,S,c,['+']
116426,S,c,[]
16479,S,b,[]
65627,S,b,[]
130455,S,c,[]
4984,Unknown,A,[]
67812,SB,c,[]
107685,SB,b,['r']
22800,S,c,['?']
182031,S,b,[]
131804,SB,b,[]
227637,SB,b,[]
161955,SB,c,[]
84946,SB,d,['?']
101822,SB,b,[]
130986,S,d,['o']
258486,S,c,['+']
237185,E,c,[]
8544,S,b,['r']
270414,S,d,['i']
67857,SB,b,[]
81261,S,b,[]
171870,SB,b,[]
48438,S,c,[]
242049,S,c,[]
155598,E,c,[]
97326,SB,b,[]
108941,S,b,[]
27690,SB,b,[]
120650,S,c,[]
161551,S,b,[]
24315,SB,b,['r']
118783,S,c,[]
254425,S,c,['i']
193506,S,b,[]
236703,S,b,['?']
13247,S,b,[]
255743,S,c,[]
288127,S,c,['?']
57936,S,b,[]
165632,S,b,['+']
88305,S,b,[]
33332,SB,b,['r']
65551,SB,d,[]
89506,SB,b,[]
174847,S,c,['?']
89982,S,c,[]
181187,S,b,['d']
265074,S,c,[]
76061,SB,b,['o']
54819,S,c,[]
